log_raised_by_quarter,tokenforsale_dummy,kyc_dummy,whitelist_dummy,presale_raised_dummy,ethereum,whitelist_dummy,ind_entertainment,ind_business_services,ind_blockchain,ind_other_software,ind_finance,presale_dummy,presale_raised_dummy,percent_forsale,percent_forsale_ifpresent,percent_forsale_dummy,listing_dummy
21.72063,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,0,0
22.53391,1,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0
22.53391,1,0,0,0,1,0,0,1,0,0,0,0,0,0.75,0.75,1,0
22.53391,1,1,0,0,1,0,1,0,0,0,0,0,0,0.25,0.25,1,0
21.53017,1,1,1,0,1,1,0,0,0,0,0,1,0,0.65,0.65,1,0
22.06915,1,1,0,0,1,0,0,0,0,0,1,1,0,0.75,0.75,1,0
22.41159,1,1,1,0,1,1,1,0,0,0,0,1,0,0.5,0.5,1,0
21.53017,1,1,1,0,1,1,0,0,1,0,0,1,0,0.6,0.6,1,0
22.27552,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0
22.06915,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
22.41159,1,1,1,0,1,1,0,0,0,1,0,1,0,0.4,0.4,1,0
18.90116,1,1,1,0,1,1,0,0,0,0,0,0,0,0.7499998,0.7499998,1,0
22.06915,1,1,0,0,1,0,0,0,0,0,0,1,0,0.15,0.15,1,0
22.06915,1,1,1,0,1,1,0,0,0,0,0,1,0,0.33,0.33,1,0
22.06915,1,1,1,0,1,1,0,0,0,0,1,0,0,0.6,0.6,1,0
22.41159,1,1,1,0,1,1,0,1,0,0,0,0,0,0.65,0.65,1,0
22.06915,1,0,1,0,1,1,0,1,0,0,0,1,0,0.45,0.45,1,0
21.72063,1,1,1,0,1,1,0,1,0,0,0,1,0,0.37,0.37,1,0
22.41159,1,1,1,0,0,1,0,1,0,0,0,0,0,,0,0,0
22.41159,1,1,1,0,1,1,0,0,0,0,1,1,0,1,1,1,0
22.41159,1,0,1,0,1,1,0,0,0,0,1,1,0,0.4444,0.4444,1,0
22.41159,1,0,0,0,1,0,0,0,1,0,0,1,0,0.45,0.45,1,0
20.89957,1,1,0,0,1,0,0,0,0,0,0,0,0,0.65,0.65,1,0
22.41159,1,1,1,0,1,1,0,1,0,0,0,0,0,0.6,0.6,1,0
22.41159,1,0,0,0,1,0,0,0,0,0,0,0,0,0.25,0.25,1,0
21.72063,1,0,0,0,1,0,0,0,0,0,0,0,0,0.01,0.01,1,0
22.53391,1,1,1,0,1,1,0,0,0,0,0,1,0,0.5,0.5,1,0
22.06915,1,1,1,0,1,1,0,0,0,0,0,0,0,0.5,0.5,1,0
22.53391,1,0,0,0,1,0,0,1,0,0,0,1,0,0.65,0.65,1,0
22.41159,1,0,1,0,0,1,0,0,0,0,1,1,0,,0,0,0
22.53391,1,0,0,0,1,0,0,1,0,0,0,1,0,0.32,0.32,1,0
22.41159,1,1,0,0,1,0,0,0,0,0,0,1,0,0.3,0.3,1,0
22.27552,0,0,0,0,1,0,0,0,0,0,0,1,0,,0,0,0
22.06915,1,1,0,0,1,0,0,0,0,1,0,0,0,0.4,0.4,1,0
22.41159,1,1,0,0,1,0,0,0,0,0,0,0,0,0.5999999,0.5999999,1,0
22.41159,1,1,1,0,0,1,0,0,0,0,0,1,0,1,1,1,0
22.41159,1,0,0,0,1,0,0,0,0,0,1,0,0,0.8,0.8,1,0
22.06915,1,1,1,0,1,1,1,0,0,0,0,1,0,0.5,0.5,1,0
22.27552,1,0,0,0,1,0,0,0,0,0,1,0,0,0.76,0.76,1,0
22.27552,1,1,0,0,1,0,0,0,0,0,1,0,0,0.66,0.66,1,0
19.2891,0,1,0,0,0,0,0,0,0,0,1,0,0,,0,0,0
22.41159,1,0,0,0,0,0,0,0,0,0,0,0,0,0.65,0.65,1,0
22.41159,1,1,0,0,1,0,0,0,0,1,0,0,0,0.65,0.65,1,0
22.53391,1,0,0,0,1,0,0,0,0,0,1,0,0,0.7,0.7,1,0
22.41159,1,0,0,0,1,0,0,0,0,0,0,0,0,0.58,0.58,1,0
22.06915,1,1,1,0,0,1,0,0,0,0,0,0,0,0.8,0.8,1,0
22.41159,1,1,0,0,0,0,0,0,0,0,1,0,0,0.5,0.5,1,0
22.53391,1,1,1,0,1,1,0,0,0,0,1,1,0,0.749,0.749,1,0
22.53391,1,0,1,0,1,1,0,0,0,0,1,0,0,0.53,0.53,1,0
22.53391,1,0,0,0,0,0,0,1,0,0,0,1,0,0.5333334,0.5333334,1,0
22.41159,1,0,0,0,1,0,0,0,0,0,0,0,0,0.5,0.5,1,0
22.41159,1,0,0,0,1,0,0,0,0,1,0,1,0,0.6,0.6,1,0
22.53391,1,1,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,1,0
21.72063,1,0,0,0,1,0,1,0,0,0,0,0,0,0.62,0.62,1,0
22.53391,1,1,1,0,1,1,0,0,0,0,1,0,0,0.8,0.8,1,0
22.27552,1,0,0,0,1,0,0,0,0,0,0,1,0,,0,0,0
22.41159,1,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0
22.27552,1,0,0,0,1,0,0,0,0,0,0,1,0,,0,0,0
22.41159,1,0,1,0,1,1,0,1,0,0,0,1,0,0.6,0.6,1,0
22.53391,1,0,0,0,0,0,1,0,0,0,0,1,0,,0,0,0
22.41159,1,1,1,0,0,1,0,0,0,1,0,1,0,0.214,0.214,1,0
22.53391,1,0,0,0,1,0,0,0,0,0,0,0,0,0.15,0.15,1,0
18.90116,1,1,1,0,1,1,0,0,0,0,0,0,0,0.5,0.5,1,0
22.06915,1,1,0,0,1,0,0,1,0,0,0,1,0,0.33,0.33,1,0
22.06915,1,1,1,0,1,1,0,0,0,0,1,1,0,0.6,0.6,1,0
22.27552,1,1,1,0,0,1,0,0,0,1,0,0,0,1,1,1,1
22.41159,1,1,1,0,1,1,0,0,0,0,1,0,0,0.8,0.8,1,0
22.41159,1,1,0,0,1,0,0,0,0,0,1,1,0,0.9714286,0.9714286,1,0
22.41159,0,1,0,1,0,0,0,0,0,1,0,0,1,,0,0,0
22.06915,1,0,0,0,1,0,0,0,0,1,0,0,0,0.7,0.7,1,0
22.53391,1,1,0,0,1,0,0,0,1,0,0,0,0,0.8,0.8,1,0
22.53391,1,0,0,0,1,0,1,0,0,0,0,0,0,,0,0,0
22.41159,1,1,1,0,1,1,1,0,0,0,0,1,0,0.6,0.6,1,0
22.53391,1,0,1,0,1,1,1,0,0,0,0,1,0,,0,0,0
22.53391,1,0,0,0,1,0,0,1,0,0,0,0,0,0.6584207,0.6584207,1,0
22.53391,1,1,1,0,1,1,0,0,0,0,1,1,0,0.5,0.5,1,0
22.06915,1,1,0,0,1,0,0,0,1,0,0,1,0,0.75,0.75,1,0
22.27552,1,0,0,0,1,0,0,0,0,0,0,1,0,0.7,0.7,1,0
21.72063,0,0,0,0,1,0,1,0,0,0,0,0,0,,0,0,0
22.53391,1,0,0,0,1,0,0,0,0,0,1,1,0,,0,0,0
22.06915,1,0,1,0,1,1,0,0,0,0,0,0,0,,0,0,0
22.06915,1,0,0,0,1,0,0,0,0,0,0,1,0,0.4,0.4,1,0
22.06915,1,1,1,0,1,1,1,0,0,0,0,1,0,0.4,0.4,1,0
22.53391,1,1,1,0,1,1,0,0,0,0,1,0,0,0.64,0.64,1,0
22.53391,1,0,0,0,0,0,0,0,0,1,0,0,0,,0,0,0
20.89957,1,1,1,0,1,1,0,0,0,0,1,1,0,1,1,1,0
22.41159,0,1,0,0,1,0,0,1,0,0,0,1,0,,0,0,0
22.27552,1,0,0,0,1,0,0,0,0,0,0,0,0,0.5,0.5,1,0
22.53391,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0
22.41159,1,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0
22.53391,1,0,1,0,1,1,0,0,0,1,0,0,0,,0,0,0
22.27552,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0
22.53391,1,0,0,0,1,0,0,0,0,0,1,1,0,0.5,0.5,1,0
22.53391,1,1,1,0,1,1,0,0,0,0,1,1,0,0.8824,0.8824,1,0
22.27552,1,0,0,0,1,0,0,0,0,0,0,0,0,,0,0,0
22.27552,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0
22.53391,1,0,0,0,1,0,1,0,0,0,0,1,0,0.1201429,0.1201429,1,0
21.53017,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
22.06915,1,1,1,0,0,1,0,0,0,1,0,1,0,0.25,0.25,1,0
22.41159,1,1,0,0,1,0,0,0,0,0,0,1,0,0.5014578,0.5014578,1,0
22.41159,1,1,0,0,1,0,0,0,0,0,1,1,0,0.35,0.35,1,0
20.89957,1,1,1,0,1,1,0,0,0,0,0,1,0,0.55,0.55,1,0
22.06915,1,0,0,0,1,0,0,0,0,0,0,0,0,,0,0,0
22.41159,1,1,0,0,1,0,0,0,0,0,0,1,0,0.7,0.7,1,0
22.41159,1,1,0,0,0,0,0,0,0,0,1,0,0,0.07,0.07,1,0
22.53391,1,1,0,0,1,0,0,0,0,0,0,1,0,0.4473684,0.4473684,1,0
21.53017,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,0,0
22.41159,1,1,1,0,1,1,1,0,0,0,0,0,0,0.23,0.23,1,0
22.41159,1,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,0
22.41159,1,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0
22.41159,1,1,1,0,1,1,1,0,0,0,0,1,0,,0,0,0
22.53391,1,0,0,0,1,0,0,0,0,0,1,0,0,0.05,0.05,1,0
22.53391,1,1,1,0,1,1,0,0,0,0,1,1,0,0.55,0.55,1,0
22.27552,1,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
22.06915,1,0,0,0,0,0,1,0,0,0,0,0,0,0.4,0.4,1,0
20.89957,1,1,1,0,1,1,0,0,1,0,0,1,0,0.6,0.6,1,0
22.41159,1,0,0,0,1,0,0,0,0,0,1,1,0,0.8,0.8,1,0
18.90116,1,0,0,0,1,0,0,0,0,0,0,1,0,0.4,0.4,1,0
22.06915,1,1,0,0,1,0,0,0,1,0,0,1,0,0.5,0.5,1,0
21.53017,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
22.06915,1,0,1,0,0,1,0,0,0,0,1,0,0,0.5,0.5,1,0
22.27552,1,0,0,0,1,0,0,0,0,0,0,0,0,,0,0,0
21.72063,1,0,0,0,1,0,0,0,0,0,0,0,0,,0,0,0
22.41159,1,1,1,0,1,1,0,0,0,0,1,1,0,0.6,0.6,1,0
20.89957,1,1,1,0,1,1,0,0,0,0,1,1,0,0.16,0.16,1,0
22.06915,1,1,0,0,1,0,0,1,0,0,0,1,0,0.6,0.6,1,0
22.27552,1,0,0,0,1,0,0,0,0,0,0,0,0,0.5,0.5,1,0
22.53391,1,0,1,0,1,1,0,0,0,0,1,1,0,,0,0,0
22.41159,1,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0
22.41159,1,1,1,0,1,1,0,0,0,0,0,1,0,0.6666667,0.6666667,1,0
22.53391,1,0,0,0,1,0,0,0,0,0,1,0,0,0.61,0.61,1,0
22.06915,1,1,0,0,0,0,0,0,0,0,0,1,0,0.01,0.01,1,0
22.53391,1,0,1,0,1,1,0,0,0,0,1,1,0,0.35,0.35,1,0
22.06915,1,1,0,0,1,0,0,0,0,0,1,1,0,0.5,0.5,1,0
22.41159,1,0,1,0,1,1,0,0,0,1,0,1,0,0.5,0.5,1,0
22.53391,1,1,0,0,1,0,0,0,0,1,0,1,0,0.65,0.65,1,0
22.41159,1,0,0,0,0,0,0,0,0,0,1,0,0,0.1,0.1,1,0
22.27552,1,0,0,0,1,0,0,0,0,0,0,0,0,0.7,0.7,1,0
22.41159,1,0,0,0,0,0,0,0,0,1,0,0,0,,0,0,0
22.06915,1,1,0,0,1,0,0,1,0,0,0,1,0,0.65,0.65,1,0
21.53017,1,0,0,0,1,0,0,0,0,0,0,1,0,0.5,0.5,1,0
22.27552,1,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0
22.53391,1,1,0,0,0,0,0,0,0,0,1,0,0,,0,0,0
22.27552,1,0,0,0,1,0,0,0,0,1,0,1,0,0.5,0.5,1,0
22.53391,1,0,0,0,1,0,0,0,0,0,0,0,0,,0,0,0
22.41159,1,1,1,0,1,1,0,0,0,0,1,1,0,0.7380952,0.7380952,1,0
22.06915,1,1,0,0,1,0,1,0,0,0,0,1,0,,0,0,0
20.89957,1,1,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0
22.53391,1,0,0,0,1,0,0,0,0,0,1,1,0,0.4,0.4,1,0
22.41159,1,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0
22.53391,1,0,0,0,1,0,1,0,0,0,0,1,0,,0,0,0
22.27552,1,1,0,0,1,0,0,1,0,0,0,1,0,,0,0,0
22.53391,1,1,1,0,1,1,0,0,0,0,1,1,0,0.625,0.625,1,0
21.53017,1,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,0
22.53391,1,1,1,0,1,1,0,0,0,0,0,1,0,0.55,0.55,1,0
22.53391,1,1,0,1,1,0,0,0,0,0,1,1,1,,0,0,0
22.53391,0,1,1,0,0,1,0,0,0,0,0,0,0,,0,0,1
22.41159,1,0,0,0,1,0,1,0,0,0,0,1,0,0.75,0.75,1,0
22.06915,1,1,1,0,1,1,0,0,0,0,0,1,0,0.537,0.537,1,0
22.53391,1,0,0,0,0,0,0,1,0,0,0,0,0,,0,0,0
22.06915,1,0,0,0,1,0,0,0,0,0,0,0,0,0.55,0.55,1,0
22.27552,0,0,0,0,0,0,1,0,0,0,0,1,0,,0,0,0
22.27552,1,0,0,0,1,0,1,0,0,0,0,0,0,,0,0,0
22.06915,1,0,1,0,0,1,0,0,0,0,0,1,0,1,1,1,0
22.06915,1,0,1,0,0,1,0,0,0,0,1,0,0,,0,0,0
22.06915,1,1,0,0,0,0,0,0,0,0,0,1,0,,0,0,0
22.53391,1,1,0,0,1,0,0,0,0,1,0,0,0,0.04,0.04,1,0
22.41159,1,1,1,0,0,1,0,1,0,0,0,1,0,0.69,0.69,1,0
22.06915,1,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0
22.53391,1,0,0,0,1,0,0,0,0,0,0,0,0,0.55,0.55,1,0
22.53391,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
21.72063,0,1,0,0,1,0,0,1,0,0,0,0,0,,0,0,0
22.41159,1,0,0,0,1,0,0,0,0,0,0,0,0,0.5,0.5,1,0
22.06915,1,1,1,0,1,1,0,0,0,0,0,0,0,0.5,0.5,1,0
22.27552,1,0,0,0,1,0,0,0,0,0,0,1,0,,0,0,0
22.53391,1,1,1,0,1,1,0,0,0,0,1,1,0,0.85,0.85,1,0
22.06915,1,0,1,0,1,1,0,0,0,0,0,0,0,0.5,0.5,1,0
21.72063,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0
22.41159,1,1,1,0,1,1,0,0,0,0,1,1,0,,0,0,0
22.06915,1,1,1,0,1,1,0,0,0,0,0,0,0,0.3,0.3,1,0
22.41159,1,1,0,0,1,0,0,1,0,0,0,1,0,0.725,0.725,1,0
22.27552,1,0,0,0,0,0,0,1,0,0,0,0,0,,0,0,0
22.27552,1,0,0,0,1,0,0,0,0,1,0,1,0,0.7,0.7,1,0
22.41159,1,0,1,0,1,1,0,0,0,0,0,1,0,0.6,0.6,1,0
21.72063,1,1,0,0,1,0,0,0,0,0,1,0,0,,0,0,0
22.53391,1,0,0,0,1,0,0,1,0,0,0,1,0,0.85,0.85,1,0
22.53391,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
22.53391,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0
21.53017,1,0,0,0,1,0,0,0,0,0,0,0,0,,0,0,0
22.06915,1,0,0,0,1,0,1,0,0,0,0,1,0,0.1443001,0.1443001,1,0
22.41159,1,1,1,0,1,1,0,1,0,0,0,1,0,0.6,0.6,1,0
22.53391,1,1,1,0,0,1,0,0,0,1,0,1,0,0.419,0.419,1,0
22.27552,1,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0
22.53391,1,0,0,0,1,0,0,0,0,0,0,1,0,0.9,0.9,1,0
22.53391,1,1,0,0,1,0,0,0,0,1,0,1,0,0.5,0.5,1,0
22.41159,1,0,0,0,0,0,0,0,0,0,0,1,0,0.5,0.5,1,0
21.53017,1,0,1,0,1,1,0,0,0,0,0,1,0,0.4,0.4,1,0
22.27552,1,0,0,0,0,0,0,0,0,1,0,0,0,,0,0,0
22.53391,1,1,1,0,1,1,0,0,0,0,0,1,0,1,1,1,0
21.72063,1,0,0,0,1,0,0,0,0,0,1,0,0,0.7,0.7,1,0
22.41159,1,1,1,0,1,1,0,0,0,1,0,1,0,0.65,0.65,1,0
22.41159,1,0,0,0,0,0,1,0,0,0,0,1,0,0.93,0.93,1,0
22.06915,1,0,1,0,0,1,0,0,0,0,0,1,0,0.7,0.7,1,0
22.41159,1,1,1,0,0,1,0,0,0,0,1,0,0,0.55,0.55,1,0
19.63956,1,1,1,0,1,1,0,1,0,0,0,1,0,0.4,0.4,1,0
22.06915,1,1,1,1,1,1,0,0,0,0,0,1,1,0.52,0.52,1,1
22.53391,1,0,0,0,0,0,0,0,0,0,1,1,0,,0,0,0
22.41159,1,0,1,0,1,1,0,0,0,0,0,1,0,0.8,0.8,1,0
21.72063,0,0,0,0,1,0,0,0,0,0,1,0,0,,0,0,0
21.72063,1,0,0,0,1,0,0,0,0,0,0,1,0,,0,0,0
22.41159,1,1,0,0,1,0,0,0,0,0,1,0,0,0.75,0.75,1,0
22.53391,1,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,0
20.89957,1,1,1,0,1,1,0,0,0,1,0,1,0,0.7,0.7,1,0
22.27552,1,0,0,0,1,0,1,0,0,0,0,0,0,,0,0,0
22.41159,1,1,1,0,1,1,0,0,0,0,1,1,0,0.734,0.734,1,0
22.53391,1,0,0,0,1,0,0,1,0,0,0,1,0,0.7,0.7,1,0
22.27552,1,0,0,0,1,0,0,0,0,1,0,0,0,,0,0,0
22.53391,1,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0
22.41159,1,0,0,0,0,0,1,0,0,0,0,1,0,,0,0,0
22.41159,1,1,0,0,1,0,0,0,0,0,1,1,0,0.72,0.72,1,0
22.53391,1,0,0,0,1,0,1,0,0,0,0,0,0,0.5,0.5,1,0
22.06915,1,1,0,0,1,0,0,0,0,0,1,1,0,1,1,1,0
20.89957,1,0,0,0,1,0,0,0,0,0,0,0,0,0.6,0.6,1,0
22.53391,1,0,0,0,1,0,1,0,0,0,0,0,0,0.6,0.6,1,0
22.06915,1,1,0,0,1,0,0,0,1,0,0,1,0,0.67,0.67,1,0
22.41159,1,0,0,0,0,0,0,0,0,1,0,0,0,,0,0,0
22.41159,1,0,0,0,0,0,0,0,0,0,0,1,0,0.3968254,0.3968254,1,0
22.41159,1,1,1,0,1,1,0,0,0,0,1,1,0,0.5,0.5,1,0
21.53017,1,1,1,0,1,1,0,0,0,0,1,1,0,,0,0,0
22.53391,1,0,0,0,1,0,0,0,0,0,1,1,0,,0,0,0
22.41159,1,0,0,0,1,0,0,0,0,0,1,0,0,,0,0,0
22.41159,1,1,1,0,1,1,0,0,0,1,0,1,0,0.586553,0.586553,1,0
22.27552,1,0,0,0,1,0,0,0,0,0,0,0,0,0.333,0.333,1,0
22.41159,1,1,1,0,1,1,0,0,0,0,1,1,0,0.6,0.6,1,0
22.53391,1,1,0,0,1,0,1,0,0,0,0,1,0,0.5,0.5,1,0
22.41159,1,0,0,0,1,0,0,0,0,0,1,1,0,1,1,1,0
21.72063,1,0,0,0,1,0,0,0,0,0,0,0,0,0.9,0.9,1,0
22.06915,1,1,1,0,1,1,0,1,0,0,0,1,0,0.7,0.7,1,0
20.89957,1,1,1,0,1,1,1,0,0,0,0,1,0,0.2,0.2,1,0
22.27552,1,0,0,0,0,0,0,0,0,0,0,1,0,0.13,0.13,1,0
22.53391,1,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0
22.41159,1,0,0,0,1,0,1,0,0,0,0,1,0,0.55,0.55,1,0
22.27552,1,0,0,0,1,0,0,0,0,0,0,1,0,0.3,0.3,1,0
22.41159,1,1,1,0,1,1,0,0,0,0,1,1,0,0.7,0.7,1,0
22.41159,1,1,0,0,1,0,0,0,0,0,0,1,0,0.7182609,0.7182609,1,0
22.27552,1,0,0,0,1,0,0,0,0,0,0,1,0,0.333,0.333,1,0
21.53017,1,1,0,0,0,0,0,0,0,0,1,1,0,,0,0,0
22.06915,1,1,1,0,1,1,0,0,0,0,0,1,0,0.7,0.7,1,0
20.89957,1,0,1,0,0,1,0,0,0,0,1,0,0,,0,0,0
22.41159,1,1,1,0,1,1,1,0,0,0,0,0,0,,0,0,0
22.06915,1,1,0,0,0,0,0,0,0,1,0,0,0,,0,0,0
22.06915,1,1,0,0,1,0,0,0,0,1,0,0,0,0.2,0.2,1,0
22.41159,1,1,1,0,1,1,0,1,0,0,0,0,0,,0,0,0
22.53391,1,1,1,0,1,1,0,0,0,1,0,1,0,,0,0,0
22.53391,1,0,0,0,0,0,0,1,0,0,0,0,0,,0,0,0
22.41159,1,1,0,0,1,0,1,0,0,0,0,1,0,0.6,0.6,1,0
22.27552,1,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,0
22.41159,1,1,0,0,1,0,0,0,0,0,0,0,0,0.64,0.64,1,0
22.06915,1,1,1,0,1,1,0,0,0,0,1,1,0,0.5,0.5,1,0
21.53017,1,0,0,0,1,0,0,0,0,0,0,0,0,0.51,0.51,1,0
21.72063,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,0
22.53391,1,1,0,0,1,0,0,0,0,0,0,0,0,0.6,0.6,1,0
22.53391,1,1,1,0,1,1,0,0,0,0,0,0,0,0.33,0.33,1,0
22.53391,1,0,0,0,1,0,0,1,0,0,0,0,0,0.93,0.93,1,0
22.27552,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0
22.41159,1,1,1,0,1,1,0,0,0,0,1,0,0,0.4,0.4,1,0
22.27552,1,0,0,0,1,0,1,0,0,0,0,0,0,,0,0,0
22.27552,1,1,1,0,0,1,0,0,0,0,1,1,0,,0,0,0
21.53017,1,0,0,0,0,0,0,0,0,0,0,1,0,,0,0,0
22.41159,1,0,0,0,1,0,0,0,0,0,0,0,0,0.6,0.6,1,0
22.41159,1,1,0,0,1,0,1,0,0,0,0,1,0,0.78,0.78,1,0
22.53391,1,1,1,0,1,1,0,0,1,0,0,1,0,0.792,0.792,1,0
22.53391,1,0,0,0,1,0,0,0,0,0,0,0,0,,0,0,0
20.89957,1,1,1,0,1,1,0,0,0,0,1,1,0,0.5961995,0.5961995,1,0
22.06915,1,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0
22.41159,1,0,0,0,1,0,0,0,0,0,1,0,0,0.75,0.75,1,0
21.53017,1,1,1,0,1,1,0,0,0,0,0,1,0,0.3,0.3,1,0
22.06915,1,1,1,0,1,1,0,0,0,0,1,1,0,0.509833,0.509833,1,0
21.53017,1,0,0,0,1,0,0,0,0,0,0,1,0,0.8,0.8,1,0
22.27552,1,0,0,0,0,0,0,1,0,0,0,1,0,0.46,0.46,1,0
22.53391,1,1,0,0,1,0,0,0,0,0,1,0,0,,0,0,0
22.06915,1,1,1,0,1,1,0,0,0,1,0,0,0,0.6,0.6,1,0
22.06915,1,1,1,0,0,1,0,0,0,0,0,0,0,,0,0,0
22.06915,1,0,1,0,1,1,0,0,0,1,0,1,0,0.7,0.7,1,0
22.06915,1,1,1,0,1,1,0,0,0,0,1,0,0,0.82,0.82,1,0
20.89957,1,1,1,0,1,1,0,0,0,0,1,1,0,0.6,0.6,1,0
22.41159,1,1,1,0,1,1,0,0,0,0,1,1,0,0.5,0.5,1,0
22.27552,1,0,0,0,1,0,0,0,0,0,0,1,0,0.08,0.08,1,0
21.53017,1,0,0,0,1,0,0,0,0,0,0,1,0,0.86,0.86,1,0
22.06915,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
22.41159,1,0,0,0,0,0,0,0,0,0,1,0,0,0.51,0.51,1,0
22.27552,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
22.41159,1,1,1,0,1,1,1,0,0,0,0,1,0,0.8,0.8,1,0
22.06915,1,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0
22.53391,1,1,1,0,1,1,0,0,0,0,1,0,0,0.5,0.5,1,0
22.53391,1,0,0,0,0,0,0,0,0,0,0,1,0,,0,0,0
22.53391,1,1,1,0,1,1,0,0,0,0,0,1,0,0.52,0.52,1,0
22.06915,1,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0
22.06915,1,1,1,0,0,1,0,0,1,0,0,1,0,0.8,0.8,1,0
20.89957,1,1,0,0,0,0,0,0,0,0,1,0,0,,0,0,0
22.53391,1,1,1,1,1,1,0,0,0,1,0,1,1,0.33,0.33,1,0
22.06915,1,1,1,0,1,1,0,0,1,0,0,1,0,0.12,0.12,1,0
21.72063,1,0,0,0,1,0,0,0,0,0,1,0,0,0.2307692,0.2307692,1,0
22.27552,1,0,0,0,1,0,0,0,0,0,0,1,0,,0,0,0
22.53391,1,0,0,0,1,0,1,0,0,0,0,1,0,1,1,1,0
22.41159,1,1,1,0,1,1,1,0,0,0,0,1,0,0.51,0.51,1,0
22.27552,1,0,0,0,1,0,0,0,0,1,0,1,0,,0,0,0
22.41159,1,1,1,0,0,1,0,0,0,1,0,0,0,,0,0,0
22.06915,1,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0
22.39378,1,0,0,0,1,0,0,0,0,0,1,0,0,0.628,0.628,1,0
22.53391,1,0,0,0,1,0,0,0,0,1,0,1,0,0.9,0.9,1,0
22.27552,1,0,0,0,1,0,0,0,0,0,0,1,0,,0,0,0
22.06915,1,1,1,0,1,1,0,0,0,1,0,1,0,0.0355,0.0355,1,0
22.06915,1,1,1,0,0,1,1,0,0,0,0,0,0,,0,0,0
22.41159,1,0,0,0,1,0,0,0,0,0,0,0,0,0.76,0.76,1,0
22.41159,1,1,1,0,0,1,1,0,0,0,0,1,0,0.7,0.7,1,0
21.53017,1,0,0,0,1,0,0,0,0,0,0,1,0,0.7399999,0.7399999,1,0
22.06915,1,1,0,0,1,0,0,1,0,0,0,1,0,0.3,0.3,1,0
22.06915,1,1,1,0,1,1,0,0,1,0,0,1,0,0.8,0.8,1,0
21.72063,1,0,0,0,1,0,0,1,0,0,0,0,0,0.7,0.7,1,0
22.41159,1,1,1,0,1,1,0,1,0,0,0,1,0,0.5,0.5,1,0
22.41159,1,1,1,0,1,1,0,0,0,0,1,0,0,,0,0,0
22.41159,1,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0
22.41159,1,1,0,0,1,0,0,0,0,0,0,1,0,0.6,0.6,1,0
22.06915,1,0,0,0,1,0,0,0,0,0,1,1,0,0.8,0.8,1,0
22.27552,1,1,1,0,1,1,0,0,0,0,1,1,0,,0,0,0
22.53391,1,1,0,0,1,0,0,0,0,0,0,0,0,,0,0,0
22.06915,1,0,0,0,1,0,0,0,0,0,1,0,0,0.62,0.62,1,0
21.72063,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0
22.41159,1,0,0,0,1,0,0,0,0,0,0,1,0,0.45,0.45,1,0
22.27552,1,0,0,0,1,0,0,0,0,0,0,0,0,0.7,0.7,1,0
22.41159,1,1,1,0,1,1,0,0,0,1,0,1,0,0.3,0.3,1,0
22.53391,1,0,0,0,1,0,0,1,0,0,0,0,0,0.65,0.65,1,0
22.53391,1,0,0,0,0,0,0,0,0,0,0,1,0,,0,0,0
